location	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper
Mixture33	8.153833405028079e-22	0.0007481782935792623	0.005691689066032894	3.957681860891865e-18	8.705931681692893e-24	1.2545350493387408e-18	0.0018753053173343954	6.003610863949324e-28	6.1233676272189045e-28	0.00010605776381986496	1.4124680767232633e-09	1.5608970415812576e-19	0.0007255075294947385	8.711174443442328e-35	0.0011802515066717495	0.0003774622688443957	0.001978211678057688	1.167310734990217e-26	1.0320608433163109e-20	3.137660904522069e-16	2.4732642689981464e-30	2.118992473668847e-30	1.561134187647728e-23	6.84827811097552e-27	0.001295615163458638	6.678531709175891e-12	5.212607486586174e-29	9.112041345969227e-29	1.6359173593870197e-26	0.000581953336641716	5.180838619138568e-27	0.0016802515181457227	2.0429556278803742e-28	0.3616731945983646	0.0018637117364348648	0.00434471072642204	0.03842277020238404	0.002038753191956308	0.0010454684824319222	0.003367636175409194	0.004816185831131739	0.00194884107516411	0.003071365823607175	0.003221385397468571	0.0036330592888250235	0.0069374142580997085	0.003751437790125016	0.000126273127877233	0.005827724550301394	0.0058986015864106655	0.007839088289006826	0.0016395382404145158	0.011240823756112447	0.014483587986850434	0.015763696948522112	0.0011967018743321712	0.003591341116774974	0.00260093149835788	0.00443348408467954	0.004291853239037851	0.005240346304930576	0.0021986969818206126	0.0023733921000126433	0.0050209273832911685	0.05415920792264745	0.004265087038379558	0.0020314686215816215	0.7662690188867667	0.003963800911095969	0.008673637561764916	0.450871802639959	0.00433527810842831	0.00288892441103907	0.009402005637716565	0.00873983268325461	0.008596804090315704	0.011091027045974073	0.007758828385083237	0.007519182930184151	0.017155270101951774	0.008713135369071636	0.0011323534920499542	0.011744206374750531	0.01595291863867793	0.013087867786298236	0.006274022412343089	0.011658798540952081	0.05933294804029291	0.15996010585616358	0.003615888057667248	0.0027659496735784545	0.01426391769628402	0.010645383696425774	0.010650901281692543	0.0045064372726457795	0.007152225152220595	0.005137347299855835	0.010479074203865348	0.45183675473399076	0.0075659590814888605	0.006161540023610463	0.9098498887935516
Mixture34	4.544961315391253e-21	0.0006409955565962589	6.548123555844853e-21	1.7237199307473236e-18	0.4260263416838874	3.0540082628818817e-24	0.001749348029556937	9.943828820434865e-26	4.9984143237566005e-28	4.8710714308442824e-21	0.0014149579592570877	5.823411175768426e-24	3.2112236157719344e-27	5.026066291508403e-27	0.0008232499073266807	3.3266711312876657e-19	2.5059441436725604e-18	1.2210874826905089e-31	6.0719832076488614e-24	9.629404030133412e-20	1.2727154885418446e-23	1.9309742744050706e-29	1.892757628080355e-28	4.638683339622474e-25	7.118023447087083e-22	1.0075185829244101e-18	1.0850291967935022e-25	1.1202251684812422e-09	7.655622681135627e-21	3.8392384254991304e-16	2.442275752221749e-25	1.5223496778636543e-09	2.4247451046424553e-23	7.835951896481047e-26	0.0014882879034172414	0.005212710988239574	0.009930310383025151	0.001818219793221282	0.44904844828947754	0.002149804642350146	0.0054599520344150694	0.002856053682550241	0.0008088974927814306	0.003901206763340046	0.005714191598553739	0.0025984998252960045	0.0015321218264440057	0.0005683156227614387	0.004906670422411638	0.0031809285537977784	0.007093219214255177	0.0017712402217250928	0.003087251799077379	0.006852378753506776	0.0014799764518433525	0.00047360374088327	0.0003840951003442763	0.0025602373332658285	0.0025117779430973474	0.0031182872302065283	0.0008009331086128397	0.005072465550028252	0.001523844362803627	0.0037497710119810813	0.0014190253934431671	0.004342581760409202	0.0019399086317424678	0.0015963342812145593	0.003400644301422609	0.011022383922318314	0.01846461033904807	0.005074067037849015	0.47243971629355314	0.006296930164323321	0.008966015907519685	0.009751339221602985	0.00414225059122148	0.010163526352396268	0.01201875361356567	0.008860684486678887	0.008331120053117572	0.004037513771877249	0.011531074620836128	0.008785471596907124	0.018672941270762976	0.008209547011398928	0.014108997835493462	0.022945034297909492	0.006538705623844199	0.0029544005671398037	0.002479490835766643	0.009870466140330433	0.010416107652964366	0.006889516235816167	0.0048887304573101125	0.009506284921805025	0.004624780519639373	0.007597766869412124	0.005859859634928793	0.011144010322197959	0.007469244364117579	0.016518770420356675
Mixture35	8.921791478628809e-28	0.0005843552602863394	1.1282088266518896e-20	8.706178571902619e-28	1.0508545371218571e-20	6.961330694364624e-21	0.0014849278956814216	4.393928460518356e-26	1.9292742354781377e-25	1.875454349748229e-18	9.285432751410148e-24	8.045922253023986e-26	1.6262232570076246e-15	3.584345319301949e-30	3.644338489981566e-12	1.568412660701464e-16	2.2880110698075356e-19	3.1953291175931277e-26	1.4057143073321796e-23	1.719211383909959e-22	2.77796282357199e-25	3.284009927384708e-26	1.7740501736792833e-30	8.6427371464965e-26	3.977291412298555e-23	0.9061316793985728	2.8414924249239804e-27	1.9188364903067407e-24	1.2442717518791646e-22	8.91399237153116e-05	1.0582141385364182e-24	0.00023220354285967095	9.447054034502304e-19	1.2165558005891606e-26	0.0004220865033657801	0.00427710472263717	0.00579320221507963	0.0006333482686678626	0.0016195722036338393	0.0028984926437881885	0.0042613136148399395	0.0019857894877213455	0.0007156443556118215	0.004209808001763459	0.002371633387212099	0.0011115402729367395	0.0030740115269182085	0.00034160981361671956	0.0035799261218210313	0.002475098080850335	0.005302749042663257	0.0012997253117868184	0.0023690305531644746	0.003959466280148567	0.0006354963495785433	0.00046547658406495876	0.00010636914964289219	0.0007364566973356608	0.0030117582690031776	0.9262191002224691	0.0004344181917467091	0.0020893831420816435	0.0015734941026775307	0.0034130683045748554	0.00018521374842884227	0.004185888968517323	0.0025748494290477346	4.830222896987956e-05	0.001920527978136717	0.007615193469726762	0.010025917414823482	0.0036233665230298432	0.0041829092904542686	0.01059024290473925	0.007196262447648338	0.007725520019962684	0.004335937363914601	0.01001581725277142	0.008444299143797185	0.005564100651395856	0.00869899036405538	0.002107042448833394	0.010194353670209629	0.007899319659705814	0.012161536190015181	0.005671305842694155	0.012729729528900864	0.02091046104631205	0.0027117570332423073	0.002860560027969992	0.0009587294792143938	0.00541745839464521	0.011657236358671684	0.9485338980448339	0.0030740040821666845	0.00874892327893735	0.0033791718034799673	0.007223459516407587	0.0012512752218140617	0.008412790885895834	0.006069493558749095	4.6283205456300746e-08
Mixture36	9.075623022751641e-08	0.0016859491798641342	0.00807434481299744	0.0003805984363437775	5.802629413161932e-17	0.005299047542753556	0.004150393808340817	3.5993109831918783e-25	2.0192038267441577e-28	3.8287570469195134e-09	4.754928885397727e-13	0.004077483917221504	8.086834090897356e-05	3.0204752662979455e-30	0.0019530102709839105	0.0007151361194568193	0.001192404718197493	1.0760481104502258e-29	0.0009229106866334549	7.126466969228853e-24	1.8106922429498658e-25	5.582719925750139e-28	5.549138888111789e-26	2.98827606819572e-24	1.5842771759183177e-07	0.0012798159460018787	0.0006914708394675067	1.188164105965474e-11	4.614041202231173e-24	0.0015339962159560466	2.3667698499327233e-16	0.0008356363085692583	7.231442576579036e-10	3.7254910501895594e-19	0.002629450450672788	0.006310898837769775	0.020797894679640123	0.009684029870776309	0.0024180338026884934	0.21609883174514516	0.007988144186362378	0.006196282404092789	0.0032882359143415318	0.005049488807308506	0.011608107406418322	0.01727799562340925	0.004820520808957052	0.00039050915015919984	0.007007712853779142	0.010424535356953256	0.010106776837444473	0.004341670622668068	0.007843737924004198	0.011266974949344359	0.022462657275442884	0.001979821111543948	0.0017490282573100757	0.003712853441666988	0.0035154441992360464	0.004820020192421754	0.010495380389294233	0.003581939831537208	0.0019115119822498336	0.00518665625330986	0.06939689027313813	0.005610033453946479	0.005563205249576759	0.4920466920547022	0.006732680762378416	0.011349453405751853	0.0559601964099067	0.015950422933664596	0.0056914205632810876	0.8736405089867569	0.012761993857733826	0.015083966734590294	0.004790754107786925	0.00970738780117947	0.01613045146808105	0.021576436085280322	0.009044428919789915	0.0033318803291412383	0.012937074223585844	0.010436195179463096	0.011937754282199654	0.010380551328273617	0.014036917618400157	0.04403487872213394	0.2903049301026398	0.005276219973397083	0.004172644903564698	0.01001004223837954	0.007249276262213694	0.009482241266725209	0.013927368056711355	0.01071426468300074	0.0038061743020145282	0.008671970216811242	0.4229106612341317	0.013612672417241883	0.01441665450763517	0.8693641348420507
Mixture37	4.012288944034388e-28	1.5502066473568563e-19	2.1823965983785214e-22	1.4752911014991938e-25	2.53667237751624e-12	5.231210021571221e-22	9.492070921210505e-17	4.863429098849204e-27	0.1954528503901439	0.002120139541027781	6.593863623532799e-20	6.497621135065215e-23	2.387496846145065e-21	2.9558991132160865e-27	8.897975609204715e-12	2.5233821629292627e-23	7.182632437172508e-24	4.5099315930603924e-26	1.642498357464379e-24	6.868187062872434e-23	8.911982489570692e-29	1.92046971040412e-27	3.356672815140985e-25	5.499348200451822e-19	5.1671717581260493e-23	1.2951468569156766e-19	3.8166516176967605e-27	1.244867350684695e-21	1.0456801688396893e-23	9.819227568943264e-21	2.6040810581971127e-23	0.001008628065592124	3.1187876899729222e-22	2.648349547762433e-26	0.0009213447541417516	0.0032390683451205544	0.003935276511543455	0.0004747747529108498	0.0011202500756130982	0.001793120861172117	0.003067794986341338	0.05087633297423345	0.8660061626081971	0.010006966953738004	0.0033121662429711697	0.0011611489118240087	0.0016343993083401181	4.4655607132098046e-05	0.003224023320084993	0.002176295233793519	0.002264120363694284	0.0006998663489455694	0.0014346656385007886	0.0032352311381518943	2.2456276768893787e-05	0.0016113884214733973	0.001963642993631143	0.013632064814329355	0.0033509941320449366	0.0021844071221148054	0.0001199401346669555	0.0013350794821858037	0.0012251321079059148	0.0017659618873841073	0.0025867446598048637	0.006215187388389374	0.001824292372075938	0.0004147931951612384	0.0033556666139789586	0.007695090492333207	0.009389009107156215	0.00238002184152516	0.002782793040065915	0.005591836545122724	0.0075015294187555795	0.7172950530449453	0.9507762955036577	0.033011992822210574	0.008089924689593938	0.004884328543898873	0.0058284540938325765	0.0007721840439500063	0.009512965670825803	0.009208221131599574	0.006469509188438652	0.004702113383293274	0.006103590972757734	0.009752932183535248	1.2198428769068135e-11	0.00520254141590166	0.007668399283337037	0.07923417802659978	0.01144166220494006	0.006050892892186161	0.0008720802823833103	0.006126944594101589	0.004561671724631222	0.005011508877231833	0.010353035872681585	0.013420606549788626	0.004941124717142304	0.004775587973155177
Mixture38	9.643798987478235e-25	0.00029337730759970563	6.886070958110174e-22	2.6856515000329974e-05	0.00047758857694632186	3.3033331190093084e-21	3.014567234801729e-16	1.1400999364379975e-22	2.0501303552669346e-26	6.068861792336763e-13	1.9727081476239516e-13	2.4713506817741416e-20	0.8618463882072469	4.6494511100896927e-26	1.3372016569981437e-19	2.8713673599182796e-20	6.05096827281152e-20	1.5812602113073133e-24	6.316330557556053e-24	2.1899446416253616e-26	4.0847010167244e-22	2.070881702713223e-27	3.5405173487229456e-27	2.5093464756289715e-21	2.6724967395694685e-23	2.1149849201955785e-15	9.514665463790796e-27	0.001969754110652603	1.3744649111378135e-18	1.1412452437789119e-20	1.3519872061241677e-26	9.653114848768925e-05	2.5841442743426295e-31	1.78753394422398e-26	0.0013936309209452557	0.004332115564680989	0.0019578201812591885	0.003148910962941907	0.0028820782722876782	0.002386651754536512	0.003218616995777904	0.003245947354104095	0.0020160617086026587	0.0034515158953293285	0.005384459307942147	0.0019891834616293895	0.9094885439718783	0.0015634606177844313	0.003113396033487012	0.0024357369217296674	0.008610405901002469	0.001121394465951691	0.0026750910335435014	0.0007507486764877062	0.0008980158292491778	0.00037791657604022144	0.00014087816406326058	0.0024989255121802816	0.0008610322171836393	0.0041713126070584425	0.00012868829550057552	0.006089637845750688	0.002288319274987905	0.002865269984842334	0.0002535686208691296	0.009839686743227452	0.0012282490305343475	0.0003106510243229689	0.004407059897896571	0.012316751377552358	0.009104914520937079	0.007115296774521764	0.006775015926440101	0.007689503421138207	0.007141146644251091	0.017630475702693067	0.008272345393679496	0.009799580370151023	0.012293511419707605	0.008030309519496383	0.9430076758621445	0.00732057177941426	0.01563386772394922	0.008649136034253987	0.038436042281304345	0.008043751129967282	0.015672771756681338	0.0044277367008552755	0.004702021945468569	0.0019799701626345293	0.0012738361491588935	0.008220600980131498	0.004539547076660228	0.008990078823770143	0.001376560629324084	0.013008692504269392	0.005794622327951028	0.008053536632724265	0.002753346101660077	0.03787731461894435	0.0056640713572363305	8.76569797603845e-11
Mixture39	8.477326402842773e-22	0.0011789622131178374	9.184820911338417e-21	5.591765072018812e-25	0.0009582153395616523	0.0004148635683756277	0.0024532642495421527	2.487930300118314e-24	2.1879880330577838e-26	9.30768476135391e-09	0.00047595369473532525	3.641391980105146e-21	1.9573461786259819e-25	0.039273305834331036	1.6971435248207302e-12	0.0002988957006576349	1.2928822285869646e-18	5.223030276378068e-28	1.0157132133881923e-28	2.329389819646219e-23	6.240187583921483e-26	2.054848353278146e-33	3.9248772034583646e-29	1.3147281028193395e-21	6.76545470884991e-21	3.4182398871674515e-16	4.4174450707390625e-25	0.00193807436621636	7.455100841125763e-19	8.377973428214766e-09	1.3483184142520983e-27	7.084771509639408e-08	1.384279681388443e-16	1.1234519431267566e-27	0.0012902259918616613	0.00746331292541034	0.006013417996458437	0.0028410507826403973	0.003514236136021284	0.005269287024416039	0.005620587061746302	0.0032713041889843907	0.009140916409997089	0.003330002493742633	0.00501184685386937	0.004049177228614126	0.0036464623329437347	0.7909419791856922	0.00652113552048173	0.0044011209403725755	0.010089555528601184	0.0033131070107591393	0.0009293886301004784	0.004896373432141446	0.0010313557179299233	0.0004287396711995717	0.0005702150155192209	0.0026814132544682925	0.0021591414990297687	0.003136118492195794	0.0013299188758282051	0.0062484826797441625	0.0029278219794362705	0.005069545216873641	0.000864017193332611	0.006700198194847174	0.07831830686793224	0.0034660015307872096	0.0035404752407212207	0.01650840414655061	0.012145739166037959	0.008775738268823753	0.00618672358173951	0.013554434730739522	0.010035897341494371	0.011991573580679456	0.016170112822045342	0.007893299013259698	0.011087883850718417	0.011891730807968494	0.014865464551367794	0.8983876277588291	0.0167909848730628	0.009066650660947051	0.06452699339101546	0.00971103441708058	0.007463075451675727	0.016414336274888003	0.005563388591451201	0.0020763726055869447	0.0030238757860161936	0.009540860031765618	0.005541005637522512	0.007001176080586701	0.003737032862332218	0.01639227299939313	0.00612731666698393	0.009593826381497072	0.005645941066877966	0.023625223330338792	0.8192123953678578	0.022203106273547067
Mixture40	2.6716784180878376e-30	0.0015204714591173024	1.331427590831808e-20	1.5254734565971175e-22	0.001052138207926174	7.314016492700571e-16	0.0009644544479812209	3.4989357508321976e-08	1.0714921954583488e-24	3.0438113454523974e-20	1.2710643005906778e-18	1.5744000578725664e-21	5.480705010716619e-26	0.3190988850199732	0.0006721483153512497	2.0240488856423156e-22	0.0008190259533357077	6.447021117305404e-25	2.0113580636200562e-24	4.851257715528607e-21	7.0624465486270225e-25	1.0908384694517142e-28	1.4609098420014998e-23	4.5634822227255086e-20	5.856478542499723e-22	0.00023186854747574663	2.1770591405593964e-25	0.0002571337370731882	1.966139963005903e-11	0.0002930423343157718	5.259481391182126e-27	0.0011301999503397304	5.854454256865981e-22	3.503121644540307e-27	0.0006537386727168335	0.006079999542255307	0.004280381165364224	0.002852456404317041	0.003287877465607474	0.005635761801925984	0.005325024559646955	0.006264488867958377	0.0023976075304225995	0.003387625765856935	0.003906632365138008	0.003572271444720844	0.002194034184832938	0.8323405375773818	0.00924804923632077	0.00242729947511508	0.010654572228961061	0.0025939125949382713	0.003601106220229026	0.007705933073188116	0.0020792010771017587	0.0005099230971998261	0.002472196704718538	0.0035551760248186282	0.0019967013098402585	0.0033643825095831252	0.0009672089229328337	0.005172906271126677	0.004667364588391966	0.004543050350049412	0.0018219638454663786	0.010296450591089705	0.03211590621408193	0.004740380851093817	0.002395941109311446	0.012566097633752124	0.014190243623081944	0.0083329245651255	0.006622722620050071	0.012916513885170457	0.008926803192982008	0.01766613875928759	0.008386939650209563	0.0095777417185678	0.007961346430943114	0.007480064111954272	0.007421238826405248	0.9012930328106938	0.02336511323723149	0.007264027197892061	0.07323616444950555	0.009205468428292033	0.01593451691598796	0.04563430082131952	0.008920257952848423	0.002501562309472162	0.007937249990922185	0.00883218063154927	0.005866960885123054	0.006336230354217535	0.004592002356957582	0.015515218091681746	0.010663155798562168	0.010059564211359132	0.006088489241510355	0.03596415928989469	0.5329036997758914	0.038705953254357696
Mixture41	6.325277152722341e-29	0.0008363385738904521	1.9491139055073285e-26	9.530853902078666e-26	2.3569652533674183e-18	1.8412615563733982e-26	2.0350216416720539e-25	6.598731292209519e-23	1.6562649910196797e-27	0.0009178535296817315	2.530503739370138e-19	5.179820644181378e-24	2.769494368222422e-28	1.7332576215244632e-21	3.564698789291755e-20	2.581707246376547e-29	1.7081027019430785e-25	1.6246930739243382e-12	2.2376978273013513e-26	2.234515989467026e-23	6.050429201276799e-25	1.131219396135992e-28	2.5416080321057356e-27	4.481082878557966e-25	2.4034060186664574e-29	1.060122875996143e-21	1.1972115596760632e-27	9.620870835541812e-21	3.998250125517226e-26	1.2657070315487864e-30	1.0638305817650292e-26	4.0717436095498463e-23	0.003479951144640963	5.985427314450011e-28	0.00040515551695912555	0.004996564130300982	0.0024634094532548913	0.0010481205787849954	0.0024090939189014733	0.0014728972843357693	0.0021472578145383388	0.002899366285897703	0.0003498559837684294	0.0057567590496285185	0.003503348728498947	0.0018690640825208538	0.0003309341880801361	0.3214926985550088	0.004977566137101129	0.0005220500911718587	0.004833680518809864	0.47546581430329177	0.0008442135217113086	0.013791213932058313	0.0009003645956516066	0.0007029943163450096	0.0003253950446693831	0.0024218648487266607	0.00033494751197781	0.0015473058990138836	0.0001508413197433095	0.00423932812457585	0.0013460082157483175	0.00130905735400106	0.00046816060879570717	0.008128232668563025	0.12413734148593296	1.2730813914237779e-11	0.0022482297379822773	0.012089899148779662	0.01364190953121106	0.00469349035881334	0.007309767015824757	0.006501330244217932	0.006283836206539129	0.01122630581661366	0.004791176874109689	0.010991696246060282	0.007624310958529876	0.006947406358958532	0.0023882515673341264	0.8644545867246215	0.013248459866820755	0.003789476938210611	0.020546097662036664	0.9047114948080344	0.0071763995498332735	0.04669734887876824	0.008265218972776704	0.003894686173388671	0.004728861347325079	0.009112717925481897	0.0028307910483038076	0.005602139510957846	0.0017620416750513388	0.013496935529728044	0.005804944618409974	0.004988787537681562	0.007147053295192071	0.05168891999355049	0.800727829656381	2.786535226146979e-13
Mixture42	1.2333660234290772e-23	0.0008564571185609627	4.412076487539938e-21	1.978247113094631e-18	0.0004718768134919488	7.061115949390798e-21	3.6078906269138235e-16	4.6152455936093e-25	6.866310836427322e-27	9.648356869048398e-05	1.0834417099757035e-19	3.0790303826789006e-20	7.163526690641967e-24	1.283656215309914e-31	2.186129227539389e-17	2.442101299420197e-26	3.6343838191244696e-22	5.771478498858185e-26	2.393693852507436e-27	0.008707090221629805	7.815306515388107e-28	2.4222289022462846e-25	2.516835931438456e-30	8.708554068227804e-20	2.9597703360843952e-25	3.292257874322171e-13	1.2960287074009994e-26	2.981409773059785e-10	3.8380536818047074e-24	5.007018900412063e-22	1.91173143764553e-27	1.024661613722548e-24	4.909740204760385e-19	7.823306706524177e-30	0.0007946736142365595	0.004977810624374165	0.004350577237723007	0.002193027890271543	0.002833191572622248	0.002467434480251221	0.002664515513523254	0.004067165887638263	0.0018225257158311391	0.003521906554324205	0.0017461643575097721	0.0022596820298384796	0.001680692598296428	0.00011034050110594896	0.005054636912266128	0.001033617134670829	0.02625664782562266	0.06281378023098955	0.0015420073449079771	0.8126122707335677	0.0002573073176834538	0.0011814158792316156	0.00020157769286022857	0.014028489401133859	0.0005599422221142726	0.0027196307125155533	0.0004023582186783343	0.004478756554699151	0.002468756283107913	0.0011149016949233773	7.459576392000279e-05	0.004292797677974589	0.005954856017085337	0.014628754231879067	0.0031861916330339865	0.011330714839469373	0.01398319482219667	0.00518527476672603	0.007309781044946968	0.007107052536734841	0.006799039687216174	0.01221006598470658	0.010624072771346455	0.010263299835288526	0.004655513129716523	0.006475404975467882	0.005540911709886063	0.0015137739975889923	0.012589558586980808	0.004422680247408802	0.03329927398497885	0.6401922989348304	0.008760995459336842	0.9530782152937621	0.004048565014481588	0.004939790182300995	0.0019614325724774764	0.012637075413892689	0.004312808122093108	0.006297807119622535	0.003973881424866161	0.012730854170207823	0.009721430337338044	0.004232277025923679	0.00014507076512172828	0.014345037106502947	0.013842017879839097	0.12514890850521737
NFWA	3.9203271283756064e-29	1.44930253190383e-28	1.2961346434118515e-27	2.123636422701552e-32	9.565575698689282e-32	1.7019860560999174e-34	2.6805491174445557e-34	6.9378568566276105e-25	5.667689241857731e-27	2.549192182217413e-34	2.2202227344102905e-27	2.5375551868692402e-36	6.207209600901932e-27	2.708672100255918e-05	9.247452923664127e-30	6.251058025846303e-27	1.8149231563253265e-25	3.7000815363340294e-08	4.971482735832538e-28	1.8909217590473025e-21	5.744513388965063e-28	1.5628467946050313e-35	4.239086984672144e-24	2.6489274622161266e-35	5.420865094966142e-24	1.3317449163958666e-33	9.291433073118056e-30	4.6536918136576804e-33	9.263266932440621e-24	1.9430008127278068e-26	4.875013648570277e-28	3.6948728263752657e-28	1.3962632514020396e-27	4.874988174115811e-28	0.0021952718494277802	0.008149339042264442	0.015715183293015845	0.0004515445719290618	5.616548349763062e-06	0.000576985564088399	0.000526688034225509	0.04718080786619206	0.00041585859593617423	0.00019836460446979534	0.0035676660398536557	8.001271429520546e-06	0.0003965944634567712	0.2833091822201925	0.004381237761077461	0.006792217964628902	0.012488081601803152	0.32438577331541896	0.0544975892574125	0.030308735099030377	0.005565557877850727	0.0017609352866825808	0.016575360785463806	0.0002590269019635095	0.0030751377394333066	0.00037223139654149874	0.00255670373603622	0.000908089336099347	0.05191883719519251	0.0022038621767441523	0.05449761470152463	0.00026387467462204837	0.009988821801023463	0.05449759087826983	0.001330629051939494	0.00647121017145076	0.12867804406774827	0.0034817376867985225	4.7507038587487925e-05	9.586655905566525e-05	0.0036894231713012326	0.4223231469341081	0.0031657253665542152	0.001452220996673877	0.01148350469289316	8.139760919536571e-05	7.986745952157235e-05	0.33334299007785634	0.03863057899269098	0.008658162569473112	0.06472954967781276	0.9870683211842403	0.19510268569444272	0.37811579151959407	0.09259913620695866	0.013890872633426931	0.1309821548582481	6.405423192073847e-05	0.00383085801207478	0.0018881154978154801	0.00010206816503200796	9.523014552994348e-05	0.4985228007426249	0.017523098736139647	0.1951026856058084	0.001253584668168243	0.16665993385525843	0.19510268559248833
NFWC	1.1700949551342953e-28	4.876005008634441e-30	1.2899787413711713e-26	1.8259716853553858e-28	6.705850206033476e-34	2.4105609603284296e-29	9.975306838290162e-25	2.975182090140536e-26	1.2902765200249919e-23	1.0328872710770156e-32	6.741984960509384e-26	1.9310050321487267e-34	1.1546345407667747e-26	5.196601790715963e-24	9.670367203708606e-27	2.9893496373542147e-26	4.676135288428097e-26	4.046454888974987e-24	3.5270138153062985e-26	1.737149898999328e-27	1.6429563084553942e-28	1.5443351622156597e-21	3.592198244606719e-27	4.760901804705647e-28	1.6417129017934972e-28	2.54545626348351e-28	1.2142432825383936e-29	4.0354479021971234e-27	1.832041253201864e-27	3.3782851281292424e-29	1.6429820884380579e-28	3.238894597966746e-19	1.01720709760995e-27	1.6429162740323605e-28	2.2623577109317094e-06	0.008861922610917675	0.002711093192826978	0.0005053798696977344	2.167278116644545e-06	1.2873384763080775e-05	0.00030299344146478155	8.254521835406625e-07	0.003212155598791856	2.0313871922506437e-06	0.0010864607718151717	1.084761584063086e-05	2.197976802151084e-06	0.4033226169566843	0.002798692825708832	1.0912964742234279e-05	8.120828617741688e-06	0.03339443197244535	0.003491218870733043	0.37244358702604335	0.010193718374223117	0.019462353405751896	9.981493088968733e-06	1.0698689336503767e-05	0.005422259374414761	1.0674670880425103e-05	1.0603277731020231e-05	4.319815338737923e-06	0.0045321094079436965	1.0894554458496137e-05	0.010193718382843678	0.10775055272279807	9.437775680836182e-06	0.010193718394294875	4.59746376374163e-06	0.006609779016265992	0.010679369454727522	0.004300470212372533	1.3139573170452165e-05	0.0002250544226103815	0.0020704742128862287	1.4642707272547334e-06	0.006714868713784445	1.4955921905991856e-06	1.2376926267887366e-05	0.00019237658390209168	1.0718442423448877e-05	0.9988208855668513	0.01066883103213197	0.0001923772222937741	0.00011540783110633645	0.49609685635239464	0.021689636267991422	0.9991546882123865	0.1413476379984844	0.16389122316424642	0.00017737423958467916	0.0001923772318253886	0.12937778782082157	0.00019237722229351718	0.00019237595193847079	2.404488405843909e-05	0.07649190047681347	0.00019247337879209125	0.14134763804521366	0.9961272835178727	0.00015833768715636895	0.14134763796217198
