location	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower
Mixture11	0.004884846555044173	0.01985895896259564	0.01088382566484099	0.009187211934455288	0.009575756332536694	0.015876624242115295	0.013089292293512812	0.012104528506865091	0.017328910926514545	0.009768714084335271	0.012461636304432575	0.017759204319865673	0.006840865035232452	0.8642966668982618	0.030227626343001295	0.008115990642838479	0.022979820336500794	0.008742286744166017	0.014468740596417947	0.01616209430193124	0.007813245243396834	0.002588021914192257	0.016416387240322742	0.01636698965037348	0.015152217975148537	0.009001147164289595	0.010325072514413981	0.01811351594953587	0.0073510716559319475	0.011425989311320826	0.004151592631384457	0.02073018137477917	0.5006130646511916	0.005324816091661257	0.0023469233278540676	0.008724002615997088	0.004873328491131464	0.003942059971182446	0.00422985364186599	0.008471418362181139	0.007536220398063878	0.002705591538910592	0.003735898057314833	0.004270177548828953	0.007094522974092115	0.006683770071348192	0.0021120014495980776	0.8010884289336491	0.012780108021187606	0.002986828081688658	0.007915928711686244	0.0023932684558048392	0.0020102813175462268	0.004770472399290988	0.0010694599374188778	0.00045890310871374263	0.0019513421431097532	0.0035107598916050264	0.004864342061140174	0.0051967139902851685	0.002788756192796877	0.009075424847643988	0.000929586441002251	0.0054526225480030655	0.0007356939757186224	0.010592101980321898	0.048081507406427144	0.0003918474647249001	2.923538106298078e-17	0.0021627491654147113	1.921966784061812e-19	0.0008194944517583292	0.0014512361481775237	0.0022192464747643062	0.003442004820071311	1.620524694378686e-24	1.0339842552204412e-27	3.125729048941498e-16	0.0017902039660084245	0.0007416975061039683	3.421165774395e-24	0.34251671644264253	0.0035228026167856484	8.930893963343345e-18	1.1515945613304886e-17	6.399851886618691e-23	3.7606362567968925e-24	1.8154721528475185e-21	1.0339392225125055e-24	1.2777575857352488e-30	3.019474213786839e-24	3.815335924980755e-23	1.506853940596544e-16	0.002267125743868786	8.646477995927521e-12	0.0034247227901354842	3.125049066262664e-27	3.5484770461808707e-10	4.1719525911786824e-23	0.0032852065094896407	0.0014690198236378942	1.916764389040599e-25
Mixture12	0.0055987733111913665	0.01421321893605227	0.015270097484652053	0.011437655787310503	0.01053457674547993	0.014043986867919574	0.008527550904975556	0.017223172027476644	0.010386116833498382	0.008799005242666962	0.008964672091132506	0.010218790797810151	0.007903042691837472	0.19637317296150367	0.014298187480037092	0.009684538425898611	0.1576668871055521	0.14350795341875186	0.011215436212263006	0.9595553266793689	0.004766396870416117	0.004400953892014613	0.003841814779783476	0.06585016706727267	0.008851229633476633	0.007787285620636118	0.004369394603354038	0.013892700854218256	0.020035964641581926	0.009393180323590707	0.00632755931690784	0.024769449939641076	0.03997710797806173	0.1356862851872791	0.002055233076827024	0.005859982723999752	0.004660875012504325	0.004554280678034191	0.0037826167368171615	0.006853261701990089	0.004668838608031282	0.005253531499187332	0.003140729826440204	0.00302504416776625	0.004012147914811033	0.004456285498987549	0.002438540451151195	0.018419237696310934	0.0059777679929235725	0.002606526824764764	0.028875675099964318	0.013549907560432646	0.0016953748791699692	0.8028160499920882	0.00047528608483071965	0.000925486988851789	0.0004905255925321179	0.008179432203206246	0.002614863803437783	0.003222662828613014	0.0012265822143565429	0.004146875894921817	0.003675274879717888	0.004073223807451007	0.001434593447559287	0.011594660646188106	0.00786833150580956	0.01758767542350519	5.327925497718782e-22	0.0010885684992869222	4.97991474368884e-21	7.036085038898164e-05	0.0011561715962614542	1.605115496913889e-05	0.001095762737701943	5.686468464098643e-21	2.400153400624424e-25	2.6668263971185476e-20	1.7761712255636754e-21	1.6763575497284563e-17	2.6183382038941933e-24	1.9516489420728624e-29	4.871365882171968e-06	1.1743145910370637e-21	1.3462696660466345e-21	9.987030348044789e-24	1.4304413849819148e-26	0.4519373098505307	5.570609002560885e-26	2.012069574129233e-27	1.8723850967583892e-26	5.163039490972671e-21	3.42876224412622e-21	2.6185301706805036e-14	3.5416871638534787e-22	6.765514909196195e-09	5.9605488438817354e-24	6.0640397543660675e-19	3.9141314022414744e-26	0.0015189251567079252	1.4962030835152406e-20	3.0547477315473802e-27
Mixture13	0.003543764693748211	0.014010080842109866	0.008948940694356524	0.004608655666263553	0.005929120966174949	0.014257312946734069	0.009629481428781412	0.007692831486300847	0.006307340663067928	0.011244221716496696	0.008966117405847652	0.006841641650899307	0.004362206596109993	0.8601906162146863	0.018635871837213613	0.006869652913865044	0.022962960854630527	0.868721980197833	0.0027538804495535057	0.03323507486241757	0.06178996567042118	0.0023841781605100157	6.444059502199941e-10	0.06234422842125752	0.007514137441104781	0.005113609028350121	0.003194495018416371	0.007171960298240432	0.0030774334835970752	0.005781978775835031	0.0031418053409496263	0.022349224666717744	0.8204153362399206	4.163716896086779e-14	0.0010750310139853046	0.004435747828255807	0.0017598413964202855	0.0018990705397943471	0.00237630974566662	0.006735335977653126	0.004041027567743885	0.0015109970141078779	0.0008760758291165943	0.004888349793498342	0.0028592864821581953	0.0018098160520540292	0.0006151923118479555	0.2638918353269519	0.012918025044815398	0.0012503946914184311	0.004413574562203502	0.5595770944943793	0.000249094397876541	0.008607657655567846	0.006720245269187273	0.00037442186242345047	2.3858375658895464e-07	0.012491583712255751	0.0012391527476684307	0.001490272030446324	0.00032100146789699227	0.001837540549224942	0.0003811173403884119	0.0017433501883904648	0.00017241114005402933	0.008156251112306891	0.07690634652481407	4.445227696108847e-15	5.927047686620393e-26	1.9505892190021445e-17	1.374826840051481e-26	3.2312178498969037e-21	3.472219559573352e-18	1.3992125614034873e-15	3.355220648695479e-22	3.397624863581566e-26	2.6570080008091823e-26	0.0003706858054107098	2.5872847851234568e-20	2.491119340191485e-23	8.180685258685786e-30	2.2451871967988164e-18	4.457908373829902e-19	1.610882134387503e-30	2.4385670825867503e-25	1.3002935091903052e-17	5.993571951786726e-29	2.9881476403059313e-22	6.17856564929948e-25	1.4456773761890212e-28	5.7182049857169716e-30	3.1144723471356847e-24	1.3534978875487972e-26	1.8192828014363865e-26	2.1423695103691974e-27	5.335335769692044e-25	2.8498368338867856e-27	1.887312860260462e-23	9.464050542098203e-28	5.6061564575448477e-14	0.004078700497393514	7.1384792324342e-28
Mixture14	0.0039260618748457096	0.009445991170409944	0.019515784148179206	0.004472174151902073	0.005082888965074547	0.01200978707810802	0.01177945359192992	0.006891777297433551	0.00482479349434277	0.010894071234244814	0.006462749782443362	0.008407229354481805	0.011250778364020105	0.005230460822247977	0.009869340104071114	0.01443152709320568	0.009369082793289598	0.009468270628415236	0.010711839922923122	0.03662980030445628	0.4382275664749585	0.0036949778148533184	0.004530919679465051	0.017613157195844185	0.012318910896837967	0.00847181058578442	0.004815604997052192	0.0044603301186734706	0.006298701869674663	0.010877304973225024	0.44400042740115575	0.01331865091625628	0.005812814014506542	0.9145379702073954	0.0011093277163261525	0.0037880364844324545	0.02183168716550012	0.0016619424056094376	0.0025927377941632385	0.004954854081451054	0.00635803583182497	0.001813551684720883	0.005239937838687882	0.004430565395718444	0.0021350001378456617	0.0028190933770508965	0.004411330862072031	0.0006688773253067621	0.0053125434359802826	0.013162765843210885	0.00402930658663821	0.0029971743056865004	0.013419018558604676	0.007399830385979882	0.038262844127838765	0.0015319969120734186	0.002271173077944821	0.012108414124971554	0.009941544719187463	0.002998249568232969	0.0018009387264898535	0.0013476966781494674	0.0029907823691298252	0.006306738489135834	0.04948696835428832	0.00565353680895332	0.0013484768467598674	0.7512222841858709	2.5062749316839203e-31	0.00027356085574359106	0.005445367750276462	3.7632605105184604e-25	0.0006644698597723828	5.584218197900458e-13	0.0023658180610695123	1.0623555672175848e-28	3.475991717374643e-28	0.0007411119252622154	7.266900410189314e-23	6.558839878682865e-26	1.083189172166454e-11	3.414893164914648e-35	0.002176316810375055	0.0002755544670655285	2.1717316679200647e-17	1.9374719994896674e-26	0.00068903201422948	6.264722735947009e-22	1.6728555477127944e-23	4.465535728299479e-29	2.4697541317791256e-10	3.8545069549637885e-28	0.0012122172617031384	8.072560428182224e-20	9.088302272712821e-27	5.114754277887446e-27	1.328972883931728e-14	0.0019029382595310098	4.906767026759677e-28	0.0019239132267994971	2.4135029545995813e-30	0.42641418302149914
Mixture15	0.0047463003237131545	0.013383764245151834	0.015986171221226943	0.006220283726359311	0.47223968509177916	0.01119820276824179	0.010137204457765907	0.008555958931891273	0.009026381371047994	0.010348643754715803	0.008457379470944179	0.008730887349623814	0.00982467489117939	0.0015362841599979855	0.019770451328737317	0.008882427318328855	0.0214548722138557	0.011528960768558224	0.010644766170291541	0.019839454185825053	0.0060554221756638224	0.0027415129677840367	0.006987239572155432	0.007096206024390677	0.017864672712203756	0.011716642277282027	0.006063235292240768	0.00925713374871979	0.004286631332897346	0.00773938368071136	0.003028799492238412	0.018214481558351567	0.0067444488427148945	0.0697403286598891	0.0018118458161461785	0.004527645153064741	0.009691244209103998	0.003016069532938117	0.4349786281615073	0.004147262755066624	0.005283180434408513	0.0020447580966809794	0.0019125910232785487	0.004469582972519528	0.0040304259375070865	0.002312991760691617	0.003350965073429713	0.00012079071942429068	0.008210921358361793	0.0028639621079076926	0.008284962005202364	0.00364009776116392	0.004579348405619825	0.006495794129563243	0.0013481733574776803	0.0008017826749079928	0.0012199722014762352	0.0024796449568689678	0.005625051177201891	0.0043611681958628115	0.0015251578841914376	0.0032894535979085997	0.0017186054516664289	0.003838572546971734	0.0007538244280295473	0.008569341889940518	0.0029279227961006597	0.010789633266302143	1.556586303625236e-17	0.0009447873916776409	4.9743277356181e-21	0.00016113648536576002	0.40035221782680797	1.4045440132181995e-17	0.0014741183389779132	8.46639973120648e-29	7.912216414126713e-24	0.0006236273606110695	0.000216583939054675	1.829989187179139e-25	1.3982646401589634e-17	4.190024247268075e-27	0.002315388981436895	4.036670233004822e-13	1.9934197741404198e-16	4.508030329006664e-29	3.1114851708733334e-14	4.236543784102394e-19	3.590414653729236e-26	1.411173922487808e-26	7.823030877912541e-29	2.44930956901604e-21	4.818326336455977e-19	4.286618356587876e-21	1.0086804990621223e-26	1.7379640531761267e-16	1.1009856296995538e-21	9.871373213926407e-05	4.160562412697617e-26	0.0011382924490108632	1.9031942356698856e-14	2.9570214167506192e-27
Mixture16	0.005435391253424317	0.009346286676039964	0.012797364593913063	0.005431513265952979	0.00494428267961942	0.01058386355601503	0.00938448098857507	0.005305726013670797	0.006364142597345779	0.008329895748574552	0.005982731285483876	0.005830385624653699	0.007236844882614758	0.000678132013299727	0.009487485899780032	0.009113790456995296	0.009410892770874089	0.009232135033986715	0.006722321760463965	0.017585829957985036	0.0048486626607827064	0.0029337427363184637	0.0033043325492232104	0.008233025699936508	0.010360692504430823	0.9408466350709233	0.005306772627775109	0.0042360315193339295	0.002473317058186636	0.007232233561667092	0.00028698136834009124	0.012455205972933252	0.007246794133603793	1.873106470952597e-11	0.0016207267486477094	0.004040448794628532	0.006210710216310995	0.0013763116083294318	0.001592680435481378	0.0054275088167882535	0.004555771377245083	0.0011043647475603854	0.0011346223871810776	0.0033757022018759213	0.0018631223638500708	0.0015934552118526647	0.001996849613445525	4.8917434346376865e-05	0.0052862530609832405	0.0025686794464403447	0.0034066382393136848	0.0020260282891057546	0.001352767672702335	0.0041270598773759165	0.0011648943991343533	0.0004531956033893813	0.0009171855408577107	0.002228687586294342	0.004510285559895749	0.9193172996433873	0.0013480640673170779	0.0006516511896299969	0.0004792783781541676	0.0037112715301989476	2.3394535234218745e-05	0.005690686496170555	0.0030284008746393363	0.0001744056167507783	3.956379706264866e-18	0.00043482121801766333	5.648862176994014e-20	3.161435508223573e-23	4.007642873808129e-13	9.9875628832708e-09	0.0003637815599959711	1.2936373753285734e-23	1.557074132860481e-23	9.786477924962833e-11	5.262292284180884e-21	1.7764715828660463e-19	4.100281895890596e-22	2.6977511367929197e-31	0.00142411874890314	8.664745656274783e-19	1.5253980406658181e-19	1.6981881161170653e-25	1.9838817855830035e-21	3.1076085739878676e-22	8.596994018583996e-22	1.0107276284770024e-33	1.5495780097935135e-22	6.759636152582994e-24	6.900310890636244e-21	0.8912951502817481	2.3373361025670184e-22	6.119832584091396e-25	6.410963087178216e-24	5.300419672705466e-10	1.1349474118624036e-23	0.0008075681251442886	6.408710320901571e-12	2.0989327711182963e-24
Mixture17	0.004875763849963854	0.016798534633518783	0.35885704761247383	0.009438737273284922	0.003761023371814289	0.8535007340092725	0.013399633510606005	0.009254272846982525	0.007717969859298187	0.010706021024073592	0.0167055697591119	0.011683133791128264	0.009863475186010199	0.00587375316856293	0.011707728354090518	0.017030911469195546	0.012797762180697413	0.008530130841081975	0.013573088592485934	0.04389192770827782	0.4146554343977211	0.004069634804278082	0.005309766961454685	0.012712715092725396	0.008603064091263104	0.012032901895537445	0.009198841536611213	0.012697483862770363	0.0036043984351135654	0.010598503768489878	0.4197189849595359	0.025806563324609306	0.004968254111524443	0.8808983114384074	0.001645574052830678	0.00770223926193915	0.02372817603414176	0.003978746804187307	0.002166872033534963	0.13785323396159627	0.00880638849999033	0.0021845217038003704	0.0017007551944455232	0.004234512125749709	0.005304308950699284	0.00558318869844765	0.003968288479129392	0.0014402987892959457	0.006524996569529924	0.00926912183962109	0.007987320784981817	0.011829928898756363	0.007278282163670268	0.01366525769973295	0.03408121771333226	0.0014520179595538076	0.0047293784154745335	0.0039004561726129266	0.006917925657103138	0.0064057281725091	0.013475617065246423	0.005426474973992379	0.0013521140876342642	0.010419212387455168	0.04440541275078666	0.009291782701189476	0.0018704294561225495	0.5872533479073716	3.417292508685697e-25	0.002279839152279349	0.005577912335706408	0.0007583380899567149	1.4180608258791141e-09	0.0012952496838930091	0.004641698927038068	1.4557499623086607e-26	4.850937322023353e-31	0.0001768557055567739	3.0545734881754836e-21	0.001560137394550533	3.4182868542647103e-22	5.1378229170060435e-30	0.001099981883489041	0.000533255828186349	0.0021115931185547152	8.593036312308343e-32	0.0009343579433413577	9.270619670079022e-20	6.434932867899129e-20	5.254968483659263e-29	1.5539156202622087e-09	7.02116959062681e-23	7.735696582246158e-05	0.001887030571687534	0.0005506030650101087	4.259974947974285e-29	2.4919133888488795e-24	0.001569614452181931	7.807125177311433e-05	0.002284117389625762	3.128403038658037e-20	2.219462630908792e-14
Mixture18	0.0034264196586378305	0.010792065569195724	0.011480567872397276	0.004641862099277379	0.004528462691826933	0.0103037240722719	0.008791695063689596	0.01991928245753066	0.9362098600995266	0.027939087324633398	0.004784625734311832	0.009567764645071334	0.010666638585520333	0.0019382170207873474	0.010485388464039434	0.010620647257545792	0.0073512714189012405	0.0069773831577808814	0.008589153873158261	0.011843662523335782	0.0051754290171386	0.007701984019694222	0.005895445558948934	0.0097564396899525	0.01109777247753398	0.0060225400649710475	0.0025620403182359166	0.0050295374707780265	0.0035817721444232906	0.009231248046404385	0.011904504370188184	0.013893683233953957	0.00691378758431867	0.0038529689104430803	0.000584058260639222	0.004961242789014663	0.004155635615856997	0.0010399707661944916	0.0014822733595845382	0.004424663025424599	0.004077118441638677	0.015700114459509158	0.8893964969522298	0.008647297819715922	0.0014642490157351967	0.0022429571711869776	0.0031279881593606024	0.00011997322930987248	0.00420752493354091	0.0037467534568104877	0.002245086884183693	0.0017072470145120659	0.0020407556603178247	0.004418773441312036	0.0006092316063897256	0.002896676474003131	0.0013661951525654125	0.006249860828050523	0.004472553853651631	0.0017033159540921841	0.00039355694016970797	0.001013296080230786	0.0007597699702317523	0.004183551984812548	0.0034397464893306446	0.005205773739636475	0.0019320682859672194	0.0045019488252059005	2.110693854668711e-33	0.0009528978032706441	1.6141439759300136e-19	2.7823608325822978e-21	8.392161671048661e-18	6.100621737864252e-14	0.0004817779552418655	4.882768586960722e-25	0.6134228156057755	0.0011782378000340604	1.4883503267725852e-24	3.3488671820423366e-23	1.880877368887134e-24	4.883071169709265e-34	2.4631612066467726e-09	8.568044356489808e-12	7.638787357554979e-20	1.7418297630598814e-24	1.6650792188075838e-21	1.0008486361323925e-20	1.2457948325795162e-25	2.3221930187893743e-21	9.155526149059715e-21	2.6964481909909695e-21	3.0217354847503752e-22	4.956834532184895e-25	1.1554474949995586e-24	1.9588800637002488e-26	7.219039060028824e-25	2.2419935168639858e-15	3.462934737178354e-21	1.4624640985389077e-14	9.177499227536374e-23	1.026520651159349e-24
Mixture19	0.002624951122198285	0.012046152237309557	0.011294115637617187	0.007829556054177879	0.009730009648740639	0.010641582872727555	0.00823031649536301	0.0053324489252397035	0.00804112351965804	0.006335869654486319	0.01465718877912454	0.009637489666201836	0.9458552148924205	0.009617960324375101	0.01435009105414998	0.007698458793623641	0.019712645724859226	0.0068644394988833825	0.007627066756384643	0.006864105973349333	0.004394841639255633	0.00114045913108903	0.0040963081232652954	0.010908084394177453	0.0141169684594036	0.007834292807839548	0.00575511019785952	0.011516879768015301	0.004760979747527633	0.0075319619494478	0.002435757857233094	0.02472393647817783	0.007176917604467967	1.6999385573844213e-05	0.000557243803554633	0.004906931062143366	0.004364234730602288	0.0029122478158419385	0.003984142681426485	0.004341540743780235	0.003676859011769412	0.0013567702621197003	0.0022423759278037687	0.003109106176579045	0.004330952098547418	0.0024098850638133783	0.8969048834950537	0.0016492410426322643	0.005889199602986826	0.002919547560030277	0.008876760338961558	0.001644960310233665	0.0015691281078825292	0.0020405090452548283	0.0012340426474563232	0.00013570916519247412	0.0006598178124208788	0.0023497605164839895	0.005251858891044225	0.0025616116986199467	0.0010569588136790777	0.004670517431529188	0.000990698853430158	0.0036715024724780438	0.00020990082234800423	0.010536894555365807	0.0024156011423831837	0.0005844636151248947	5.777053585330976e-24	3.031089991626122e-07	1.3162028439867962e-20	3.083658796782009e-17	0.0009323166434380019	1.4493555339328968e-17	9.66561655359212e-14	8.349323306263723e-26	4.9798121863688494e-23	0.0005846410706834863	5.1353332282912236e-17	3.4275292505917544e-23	0.8398131748536671	7.239906984751839e-26	6.652341455593498e-14	4.019890837397631e-19	9.033626509561523e-17	2.5747787079189067e-24	7.525107332848243e-23	3.543972142827926e-21	2.998407463588382e-22	4.862357378497744e-29	4.540498019614296e-29	7.32313147427408e-21	1.2054722955403628e-16	3.595574357455427e-15	4.485402336151683e-24	4.861000714282015e-15	9.312129251339483e-26	4.767491168631815e-21	1.7733582127340216e-23	2.0836276589059144e-09	3.5124541611737344e-25	4.31079075245496e-28
Mixture20	0.006252115841939488	0.01889753690945996	0.013679495567392673	0.012546756579278699	0.008926087841722058	0.019767704401514492	0.011126705704586954	0.010652283912493794	0.01471421433273187	0.010627207188103456	0.012237112104579017	0.013730233200172377	0.007185336257928289	0.8616222351314736	0.017066193455979928	0.007845525010838924	0.2425755436490295	0.006893613241416322	0.00925496140552589	0.012366358713510323	0.001935354406124414	0.0029150424859916736	0.001178022584930009	0.005855491963554098	0.012975674481902158	0.010007265794431881	0.006486477428585923	0.02069526351748213	0.007614381307967411	0.0096494965940808	0.008065834538035999	0.02146223431159095	0.8230424143445471	0.08731295115166163	0.0032233088062353825	0.008995626467833126	0.0046427498207644805	0.005372476142006327	0.00421992141117513	0.008742521799440088	0.00694271634979701	0.0019149686030601604	0.0026766318167680196	0.005728681363303135	0.0061237161279449805	0.006939841632013706	0.002303477550289362	0.735503112956065	0.00717556096706249	0.0026751215349307775	0.02855229792006704	0.0011233885829384782	0.0014532342361511872	0.004112568104024728	0.0001721050215329929	0.0007286211704630655	0.0001777408825940476	0.0015905120031905664	0.004957721210737359	0.0049205532828580706	0.002264362918436917	0.007409311865835219	0.002316737708944728	0.0053791691572981385	0.0014521467759901754	0.00839223039625295	0.10187051978353116	0.005726424219289024	0.0011328120312705924	0.0027025458776261833	1.2465350750760484e-20	0.00025356459509732007	0.0015085909747568882	0.0025033421355226976	0.002798138635315335	3.8123896852420993e-28	7.865898804844135e-28	0.0013458747007123021	0.0009385862342404431	0.0011398560352284856	4.45804594386643e-24	0.008526214109664866	0.0019326622941125597	1.8168059557464142e-15	1.182995151735117e-15	6.91761277325237e-29	1.0262584026102991e-24	2.7327129056481516e-21	1.9933132871911139e-25	3.0633060565762856e-25	4.2483659978734895e-28	5.221581634806737e-23	2.8437571118809982e-15	0.001801374809414583	2.7899665531737014e-21	0.0009471676826093391	2.6459565095469733e-21	8.943114988994536e-05	5.363911933611745e-23	0.0003783449025341317	0.006415247398447481	4.664286267358566e-26
Mixture21	0.0039845420862379965	0.01134454018876151	0.15751513618243382	0.005576080443802268	0.0046745841456758645	0.010778684509455388	0.009000103897579274	0.008991220068170547	0.005648420549588493	0.00750177206007622	0.007649619540479256	0.005220854622177062	0.009772641074807284	0.22170312178742735	0.015942531947710628	0.009412847092063728	0.011683340390000359	0.009165921428033167	0.018174076709527878	0.034045087594615595	0.4383939789283431	0.0025060295522517876	0.004367560399982536	0.011640363039681842	0.018954199704274005	0.008013176829799509	0.007477012150448478	0.010683878813403299	0.004578526846508934	0.012090620602942727	0.4370554031771574	0.011533752283136333	0.007498726375084053	0.9123343816194649	0.001055226062373171	0.004294456416653486	0.018349834915394866	0.002142507586575598	0.0019092132400889644	0.00596437706746886	0.005553139340936089	0.0025299760193510557	0.0010956049074940441	0.0034789002197239643	0.002000368125398406	0.001837131002729347	0.004338788445997715	0.01314693720993247	0.007312048646125524	0.011644186561789782	0.012080541209335306	0.009118911712040182	0.015008963539581826	0.016027500423252315	0.025989044521774453	0.0007878376992869386	0.0007375497771951762	0.002358180148874413	0.007541852955095515	0.003780113261781799	0.003366955305276545	0.003847720875212711	0.0019486040966249097	0.00639185681232413	0.0395614505110063	0.006550821467678918	0.0031099017714504617	0.7532302849040857	8.803417432714263e-29	5.5861354528844297e-05	0.003997662065925219	2.1124368194081467e-23	5.895059857354803e-20	0.0006713528551214983	0.0021558733710045465	9.475287055106765e-22	2.321205519462271e-30	0.0002195998918486208	3.0235317115108374e-27	3.552937278987165e-24	0.001004366892037344	4.2863401882011406e-32	0.0021625547291170572	0.000747133836352513	0.003947172475554213	5.166700930759177e-28	2.1752067455014357e-07	5.717736044533004e-16	2.2704373538090967e-21	6.721021366016951e-33	1.5161705516982948e-25	2.2954550879726393e-29	0.0009568210861876303	1.755126199757583e-18	4.586415612235758e-23	3.1310524456502297e-21	4.780569720046999e-21	0.001616240986648545	8.218626928968862e-17	0.002878037886689227	3.628199194409773e-17	0.35349461991132847
