location	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined
Mixture11	0.007763556197265741	0.022056542423373512	0.010965729736562594	0.013383597018908476	0.008719643833678507	0.017510617074743575	0.011661191857953609	0.010007034001231457	0.01198990719893148	0.011063947083303199	0.015482587138274441	0.016367559740517002	0.010673346387524065	0.8330193600739059	0.018970456532839592	0.012117306235160174	0.03267047946241971	0.03503784890061082	0.009090630354153816	0.029516504652780797	0.005131874702805293	0.003099728336323538	0.0636131826085233	0.008953361443683257	0.014996374794137823	0.011734833844313747	0.009307267306961164	0.02305730653150989	0.0059360906075509685	0.008271730491063625	0.0069829747702197294	0.10518222634832258	0.7388192777549847	0.1601513176530222	1.6830302482499402e-05	0.0033110795997797838	4.3522572965960075e-16	0.00150910249634479	0.0008684678036516621	0.001863200995298576	0.0024017938612608644	9.47129951822656e-25	3.2551250760766808e-25	0.0006789747499079825	0.0020131829898664745	0.00024908274638459093	2.0503378680218122e-23	0.08391939045755435	1.1699229657948692e-15	1.4145144979240145e-15	3.299599812554488e-17	2.709520776221489e-25	2.822316453999325e-24	1.3228790707747042e-21	1.1015320605073354e-24	1.3377114420746926e-24	1.2471034150269938e-23	8.04240395645641e-22	1.4865173276404876e-09	0.0013722298516298573	4.457613888269139e-15	0.0030620378879717266	2.7352260966476175e-22	1.7960914360985302e-11	9.027710263825501e-23	0.0028162164334172694	0.0018894044238278666	7.661030138441638e-24	0.0036697341928304005	0.010032997686864931	0.005637315298415365	0.0060203664065214555	0.004402531965979739	0.008739100530386904	0.006617546065085252	0.0031799603365554	0.003284691857444463	0.004888249646832373	0.007146170405355048	0.006103965564702444	0.003547144219885851	0.7239920945515346	0.006471337556571956	0.004476055494253402	0.009913118408970306	0.008977782152821589	0.0022577077141729676	0.012258311078464201	0.001168414458854017	0.0007516682584311166	0.004955867794228423	0.0017523018087754066	0.006719119977340257	0.005618566502056483	0.003009857950563948	0.010076140298396978	0.002098263442814792	0.004598432327295667	0.001940940133600434	0.02007545649716539	0.0758402659020285	0.015375991548820238
Mixture12	0.0017507836871568914	0.011415330626759528	0.010993282046121721	0.003488425337461306	0.010167401729602508	0.011891420949349429	0.00727401472262677	0.010902338743447855	0.0032040764753671824	0.007604369878641505	0.00944379103490445	0.008868462606950468	0.004236178002644755	0.025741964561941957	0.012003939475402835	0.00652804195538241	0.017488838880428615	0.03719810025661545	0.008952926443891068	0.9526092264486496	0.002900718745285729	0.005392393778095151	0.010060753764234586	0.01298493150304131	0.00748015947868992	0.005541940078765026	0.0024998550405455557	0.011487946234971895	0.0070553091377297955	0.008252788602656646	0.010739576559863817	0.025359984125703595	0.013028271517204613	3.930601719389763e-14	1.9994917001114533e-29	0.0015117668324481136	1.7374819618437904e-23	1.88112295998694e-21	0.0005987801248611987	8.685972707078938e-15	3.505539537516369e-17	1.0729628752288985e-21	3.9512605495566653e-29	6.79868820981932e-14	5.264056652102488e-25	3.410413582668816e-22	5.569385617336784e-29	1.74931513596039e-29	0.0009238768858147544	4.571529139462662e-22	5.016580215057522e-20	3.354429453905601e-26	2.6202903420743366e-25	0.1901913874335486	2.718529900528125e-26	1.0370207121256004e-21	4.084370967812761e-26	3.3250472746048086e-21	6.343769286067791e-23	2.7849375425998186e-22	1.2678137114470176e-25	0.0002841956160615624	4.765707026224513e-25	4.279869048103099e-20	9.278370500044952e-24	1.5943889846540044e-12	5.189222241101755e-22	3.236193076309986e-27	0.00019876243296848174	0.005386140071679776	0.0026983188513875086	0.0012805974137431206	0.0033230879360144207	0.004906697289643376	0.0026329340653751233	0.0037763858839501723	0.009399204354333808	0.003147155244094052	0.0026228422544176326	0.0027917204647441587	0.0005677980024225124	0.009407386415144397	0.00622817836182626	0.0015319028797581328	0.013148980347727773	0.009655094527684519	0.0016882783124727233	0.8630884142285298	0.00019180794217936003	0.0016740144558259273	0.0021104290395767273	0.010137826101358079	0.0014150992805046878	0.0016325564950187802	0.00015759516841215815	0.004873205035193863	0.0012204134030158738	0.0026873899040861194	0.0023686886476853943	0.0162772349406039	0.004450772312505732	1.0120192823743433e-13
Mixture13	0.003447676859422994	0.013060780718664925	0.011494898227477603	0.007690124332474306	0.005808047716947109	0.011866798328520778	0.008266396661609223	0.007865295700976332	0.0051036544405637235	0.011716024279918653	0.006738978758113934	0.004667791461267165	0.003853314026963762	0.8628959952596632	0.008500083745273813	0.004938918285133596	0.03671457412210595	0.8936060511238849	0.006148319541558326	0.0398618720186525	0.00459575693766916	0.005218650161396158	0.00421509305578365	0.01463528812487811	0.005552452938219018	0.0035642505672355226	0.004233128596521916	0.006981341818010538	0.004816839043592115	0.006511670192685535	0.0011666490111590317	0.023070629563945497	0.8301659883623468	3.814242120814783e-14	2.5495407790834165e-25	0.0007726679098555921	2.4123546071591334e-27	5.2243371149163034e-23	3.0660460887815184e-21	2.572715647555685e-22	5.981502274747436e-23	8.539116297084067e-24	3.5183327467694977e-26	2.4978300692156566e-16	8.42327922928603e-28	2.5687996694016282e-26	7.573778948606522e-29	3.951902025715802e-15	5.848124415660114e-23	3.656013903168353e-28	5.099418447363877e-26	1.9625129983453817e-11	3.836819590497762e-26	1.3066075630291357e-23	4.8807268010644514e-27	2.31324535353114e-28	7.371722633587349e-29	4.043306457602821e-26	1.0112581006852856e-25	1.745238284001173e-27	9.634410854650295e-27	9.296455740371321e-26	3.54659849056536e-27	9.672943796473712e-26	1.564441785045787e-28	7.492381698818099e-20	0.0016628876531746258	2.4134295936932072e-27	0.0004321784804699989	0.006095719316898091	0.002025336384339346	0.0026762239555472222	0.001975338012130351	0.004370492273985663	0.002845743497402356	0.0017802563093792271	0.0005757853203666124	0.0037741803098107723	0.0018893890394425627	0.0009444537666945038	0.000488575319485172	0.3522271871431933	0.0025649454645728397	0.0008001503461475149	0.008142392587063733	0.5003305783366297	0.0009550300646086178	0.008714238690849543	0.0005875464548612269	0.0007853637605893145	0.000300483437431785	0.010793942785146499	0.0007370944780308475	0.0006416187140112538	0.0003158863545348448	0.0019242413383397977	0.0010672571823170452	0.00204212214215395	0.00010116856405931307	0.008179576365411868	0.06595752701038446	0.0009826387815802264
Mixture14	0.010298869985982069	0.013829420746139551	0.3989037329504319	0.007415127256603407	0.00565667648269727	0.013300230701859511	0.012587238825619268	0.008305861611446023	0.005425712688134779	0.012827319141091309	0.004471109190490488	0.0075970427466106275	0.00961975960962726	0.5388542660406219	0.017066286567631334	0.014473224030069759	0.019091352377993632	0.008324371397899441	0.014622825043550173	0.04321248704283844	0.252625765005087	0.0053404918506528565	0.010212051375424979	0.011351544718276417	0.21702402396726614	0.01065851881949743	0.017338034567017074	0.01077478635148179	0.040608392592097114	0.020452821560802064	0.4117340620897902	0.019689981368886326	0.00803897056579877	0.8467484671138977	2.4817792695795383e-18	0.0027863052922227176	0.0033877814177614607	0.0003087766467521676	0.0008955386905040579	8.846817355408307e-15	0.0025207874805247537	1.5029848289163514e-31	7.709215709927931e-27	0.00011855504565548626	2.395230603346776e-23	1.9972856218968866e-17	7.914904738803139e-19	1.4119803768019837e-26	0.004058451162283965	0.00014310900614747455	1.79603717053229e-05	3.675361341071502e-31	0.0015463679111876372	6.349092318200311e-18	2.3800837311681015e-21	4.57119990507961e-21	4.4884421988018695e-29	1.5892991135399163e-25	0.0007871919379823392	0.0002481946406875834	8.93511875318844e-22	7.866396413621311e-16	0.0004783829072508319	0.0019119628308108417	0.012927542581841074	0.0027119716914254825	5.12563514725857e-28	0.15032999002006647	0.0035315812076542525	0.006835679032490552	0.0385416789620967	0.002938687042016156	0.002736227915760678	0.007469254702290303	0.005656472236964992	0.0018922288317062821	0.0016722151300275748	0.004578812113653966	0.0015722571044201974	0.0033593608238615584	0.0038116829896626676	0.040154556080793144	0.00961440321478912	0.004542020475256147	0.007282864189326205	0.005418219720024484	0.014134186661788234	0.013297551903964857	0.014912385303884789	0.002035098619363046	0.00422933886890632	0.005502438660363023	0.018911758963538593	0.004259263946303405	0.006034288578307187	0.004654765408835583	0.01721213862490001	0.006298744401888315	0.09231086165971242	0.007541731392719742	0.0019503800569574572	0.6323706372600114
Mixture15	0.006002612338806801	0.01477952695859042	0.014273630031973981	0.006751896552530101	0.46893422950104213	0.009326053636876504	0.008254651518322137	0.009190865933851258	0.007899000334696081	0.009586480968720295	0.00970432114162891	0.0064010887016598345	0.014304717202583256	0.02339914020616638	0.02001627467681682	0.011470916256112941	0.027744210768773793	0.006126844996972513	0.008990135468250586	0.030323225687049603	0.002180352521752118	0.0029837982694927083	0.0036630157242491202	0.011832668371453043	0.01267759980815088	0.009898378359716693	0.007257956868476533	0.01416167958080229	0.002756618762095468	0.008413289314884866	0.004483091732924871	0.013700648413854696	0.007356760689791522	0.047074289603641656	7.2564308125772175e-25	0.0019549550639050197	1.3352277926973901e-21	2.392963143433937e-20	0.4030271711989168	3.247505527423379e-20	1.2656915479518635e-05	5.320407457770117e-27	9.02301273193956e-25	5.0751245234400675e-06	1.7261174242796424e-16	6.853728531578914e-23	8.471291166008937e-13	2.085879595308897e-24	0.0019432577935242102	9.035068632330449e-20	3.370060668576322e-17	4.7684445833295384e-26	3.2712761391717154e-20	4.145249106904121e-22	5.441957790578275e-29	1.2385233508398231e-29	3.481158999798554e-25	1.129401985210546e-21	4.3571912150792474e-20	4.0946179252016267e-20	4.244040582132214e-22	5.873165920181924e-22	2.351838438876087e-26	3.222525236664466e-05	1.4877702098949895e-24	5.486497871934068e-10	4.328420630546193e-21	8.809644705996801e-24	0.0014926492270786853	0.007727772197522441	0.0068824670696775	0.002148649302694461	0.4426058850151713	0.0029610186049947584	0.0038062840462530136	0.0015868892617460142	0.002203139762925432	0.003949828897876141	0.004218442633945039	0.0021663797750964024	0.00433892259247286	0.0034680435389621038	0.008896739599534161	0.0037794763422413376	0.009236303065353344	0.0013234975278167908	0.0033536619954730533	0.006980514550772525	0.0005919871391338101	0.0004041480624167492	0.000607907635525724	0.0019075839633747771	0.0041659550127146885	0.0019419972541793755	0.002196351007540351	0.004036508109563606	0.0005214132766138394	0.004958144953188333	0.0009560324854771014	0.005732106778004456	0.00220660087984741	0.004040813419641106
Mixture16	0.00335903438321099	0.009455848978237693	0.010182758899527565	0.003099939724999135	0.004912651863311649	0.010953301713955779	0.008845546386410844	0.006127968283102273	0.003974561682753185	0.006977465655439081	0.007712226151239998	0.00962665231263723	0.006190319601791293	0.019759611044705402	0.008786008825579726	0.008641657133877358	0.010363030399249615	0.007460877705399953	0.010391558584603094	0.029144659622972552	0.00464827475939906	0.0019329038184114917	0.0013745851918650397	0.016061700641502658	0.01128483636137318	0.9345647422836407	0.005478712077429988	0.0074621093390785645	0.004607258085919288	0.005318432956986693	0.009293561985665132	0.014448856988689354	0.006493829710881782	6.048024771074729e-13	6.971680957799223e-22	0.00037039338502802764	1.2110513703984664e-19	5.176994053311674e-27	2.5903607161056564e-18	1.4744849995712843e-19	0.002857326606131098	6.5971352844618e-24	9.296190721067361e-26	8.237210370800164e-18	3.389731049955483e-21	1.093574690798539e-19	1.2609068841197962e-18	3.7801499638428208e-25	0.0004894531148549167	4.5972549808700686e-21	3.3952762937491873e-18	6.90690466520864e-28	9.275770424956397e-20	5.096659943962597e-21	1.3647322285903996e-25	4.0122230650518765e-24	6.646285033499959e-25	4.1763526820017872e-22	1.4565878541608515e-20	0.8659708168398058	8.886546370425328e-21	5.946683240101763e-23	1.0330897625234504e-17	3.8789950544325075e-17	8.174927266324123e-23	0.0018086420459644972	9.481735334617678e-25	2.3714301492900486e-25	0.0006846278366045473	0.004376231577940406	0.004131894327896788	0.0005123221837471381	0.001929215464982729	0.003963304690472852	0.005339189298989794	0.0015800451166158719	0.0005953233051790161	0.0029174827267823876	0.0025827029729737967	0.002511449833733127	0.002367426282326629	0.0028979249606776486	0.005089113126991448	0.002420760158333323	0.004614688916311197	0.0010821390054584932	0.003595388804581734	0.007863695358032233	0.0007238183115523094	0.0004326069247468499	0.00019481689476257209	0.0026742610216939893	0.003616569605132689	0.910880666060796	0.0022003246889129805	0.0017050168408800227	0.0016852970683163488	0.0023733091935838647	0.0019300725878869157	0.006434818420173397	0.0020735159435837274	9.07650243645397e-05
Mixture17	0.00959826177713255	0.016454515437582824	0.1573423126808172	0.012400817651656959	0.004826838468780617	0.8780323276866352	0.012527933303977449	0.009750758781386013	0.01535798855127651	0.006985144288346323	0.013627944072955093	0.014247232223083285	0.008016993769513153	0.007318277399114092	0.014423031583977754	0.01640789296211648	0.010707881302674192	0.011495891370544771	0.012701587180698406	0.03856550393448685	0.28119498615854577	0.005204140030380364	0.0037493485899541	0.01685772871299004	0.023476700508169142	0.012524146636192002	0.41260333723403014	0.015247557272063708	0.005403276110307381	0.013227788948577191	0.41171551780431087	0.020729429836391096	0.00889708396606851	0.8505828893526527	5.513131743002408e-06	0.001601752455629301	0.005163582793287477	0.00020620727707201423	3.201107057560217e-17	0.0011477745960295465	0.004136538349127246	4.1158722957874933e-25	3.375588909343408e-24	9.049969958925671e-20	0.00012324567258502822	0.0013238694656261592	0.000584780760851013	1.393264097190561e-31	0.001466194575353585	0.00023326453687511092	2.3266225759796193e-05	1.0158478117260772e-26	0.00048021774795031357	1.4671523025276098e-19	1.799917730344533e-23	2.4658344166194976e-24	5.596975910381374e-24	3.0141262976721523e-22	1.9979070243067086e-05	0.0004176792676158175	0.00011486307350794408	2.2996359172392207e-15	2.509880443869216e-10	0.0017020215143648037	6.054668216149641e-14	0.0027350761021318237	2.0810033856294562e-21	2.179670979379869e-20	0.007560523292372853	0.007219907560808406	0.02337006969094241	0.010307125691615826	0.001971786532993609	0.1396405747868243	0.00813389086977409	0.003871741655715095	0.007265199799222633	0.0029472422831241848	0.006173458435243754	0.010012052545407015	0.0038830378022672364	0.005589284795775058	0.0080051811053798	0.01469364178072004	0.008225135983957924	0.010090247398688492	0.011666960666678647	0.012109302649459325	0.01741077277320821	0.002282485186907463	0.001219166995939229	0.003909447724234569	0.01579724832085818	0.005883277961991134	0.02922224141839916	0.008136103688485675	0.00243606454567713	0.007434685293096306	0.05870379366208314	0.009413711609135577	0.004036534495450036	0.5294063144645699
Mixture18	0.003949552948942774	0.012604496564674035	0.013726615804290684	0.00501997045562542	0.005012657895184713	0.009037297098954568	0.009669351342945158	0.017107024359771704	0.9429860686060704	0.0385755102619023	0.006232179854341915	0.006270641764637208	0.006753541613952659	0.0007789222327504987	0.012361122418575916	0.00748451420811187	0.009180689442242904	0.0052072044560101	0.0063074756116992085	0.013244592621835327	0.007674945573366733	0.004611781380016681	0.007644940740331281	0.015970825753563386	0.0065617662331292825	0.007689272244264088	0.0027784814145714386	0.004296446368134442	0.004921467688017666	0.011210554494528796	0.009448675690096744	0.011826458455614728	0.005691949391380821	5.666133066627896e-13	1.0097812375448836e-26	0.0004762759668148494	9.948623805833708e-20	1.8351480276395387e-26	0.00011536918804178576	2.2410281360643116e-22	2.7525146217280725e-20	5.139356722170658e-29	0.8420015035572942	0.004317338820019765	3.9954422908367263e-25	2.5680747398386448e-23	1.2432839741233763e-22	1.161268410305004e-27	0.001518668509373501	2.867778126379908e-24	9.493629959127803e-22	6.490488928714389e-26	4.2960073549726764e-23	1.0603550889019491e-19	1.9897406494553634e-24	6.571939716235644e-20	1.1439157681844615e-24	4.066616670315077e-20	3.7264828111409384e-22	1.1575486999985417e-23	2.846830241707996e-24	7.958193030107015e-26	4.515214604890135e-25	6.471084207642791e-17	1.3628851358534206e-22	0.0005353173622598876	1.1536208939588065e-24	3.5152231186385576e-25	0.0009342368814836261	0.0054610049947502685	0.004800921204117728	0.001406322722058008	0.0022974801944562516	0.0031514441403659448	0.0034041220412932525	0.009266432564868567	0.8996464443218224	0.01284192459003573	0.0016170113003720148	0.001454295549979153	0.0017885459870603923	0.00011113917396308944	0.006753897429653713	0.0015173102222792107	0.002905472807317846	0.0010483472236766994	0.0012921863603750383	0.0046261864491086305	0.0007655648925947565	0.001608777557613661	0.0014919291249966807	0.004189157424660309	0.001481177570823231	0.0014016874307380745	0.0003174354266727367	0.0006539084299986741	0.001703233347527048	0.004303476992685969	0.0022038380576938858	0.005163467078027372	0.00180921168787167	0.004284928624602188
Mixture19	0.003386492352957553	0.015401268177781022	0.009146094345837226	0.009654460471728021	0.006845446561533939	0.01154613135893903	0.006307948035687969	0.008593975292285397	0.011206371634326624	0.007235602073095039	0.007528775584420767	0.009059170976286144	0.9333539279549787	0.013346843074211785	0.011876466946334239	0.008270677974712497	0.026861629411431068	0.006208922548844715	0.010166002063220225	0.010721643592263522	0.002840232784724625	0.0024747227625360577	0.003357744017970724	0.0069783922201991115	0.0090285257410022	0.009166628955863902	0.003938493673163424	0.009072879275884864	0.003892878539148315	0.006384250152721308	0.003122606221851796	0.07442954851154422	0.007803974288796255	2.773755630342272e-13	3.52554334288287e-24	0.00085769561722266	7.312640486040939e-24	8.972747212836407e-18	0.0004289142822251176	1.0671121435259929e-16	7.90626350935856e-16	7.03802175120282e-24	1.2249864623249892e-27	1.564394989239237e-13	1.5885805255140124e-18	8.896780190752404e-21	0.8220686396461306	7.080267358792521e-29	0.0006882645910770756	4.837541031496397e-19	1.3749803159669616e-22	1.2740150440287961e-24	7.472961567936818e-23	8.043787812916609e-24	5.15967327530534e-25	4.465848523878877e-26	2.7216155212321685e-29	9.757296951509621e-23	1.7150405151787534e-21	1.5847269223561686e-19	5.187935377900849e-26	2.3367077514981116e-17	1.1182496530452931e-23	1.891525670605308e-16	6.837454857108161e-27	0.0013160327820896421	1.6051567524123521e-28	2.961743415765298e-27	0.0007984818888791817	0.00690674349387788	0.002636544962912461	0.0039569519536265555	0.002785309552066337	0.004595059945490574	0.002762310519600697	0.001909468778167057	0.0025779694523266226	0.0033466497611077317	0.003639345934052817	0.002492229424565491	0.9003167350994353	0.0020107165567681455	0.005405329088821809	0.0027949024412190467	0.007336082795467558	0.0017095003535427355	0.002158477558417267	0.0028237351072632148	0.00042115151608465747	0.000350850180428104	0.0005034123543898576	0.0016348043451638544	0.0023684226322826965	0.002981453464558538	0.000536250317938138	0.003291447517511967	0.0006873966484255006	0.003154617077795445	0.00029616521230348304	0.015796696433121836	0.0019738431816429614	0.0002556348986781386
Mixture20	0.00791607204418948	0.011189486177772417	0.012792395720744388	0.007318979244654194	0.005385081666039621	0.011813690122646346	0.009276531242177526	0.012571981987505051	0.018209700618494917	0.0094887646239348	0.009916413128363574	0.010323457239488742	0.007092927651965881	0.8988944258070987	0.01682248214306713	0.00604532891733072	0.016429545602743158	0.008165727740783078	0.008451659658364537	0.02381732492472132	0.008787577672098826	0.006138722794445368	0.005069182577440896	0.007870976508856068	0.01617082559436071	0.006360521435488074	0.005398905938711679	0.015696288596651033	0.007865058217607456	0.014306281713674821	0.006560275837077402	0.02635402327982813	0.7443768896552345	0.007713255796657981	2.0121355773529126e-19	0.0029016297950622723	3.502964673679779e-22	5.057806477993236e-05	0.0009070667856742125	0.0009722309404650135	0.001276265132063404	4.454775456026633e-25	9.611072601651022e-26	2.1236514071318651e-10	2.0908590274081066e-13	3.173005881951157e-13	9.709308004460864e-28	0.13663001434518074	0.0008412325239065949	2.878253035533549e-13	1.1566825893252124e-20	5.251030402018145e-29	8.964434870009873e-24	1.3060338745190187e-20	2.3072616741973016e-22	2.1725549272570022e-23	4.0314281047319866e-23	1.4445407536794923e-22	7.33560697432291e-17	0.000328996404459563	1.9351562087232364e-24	0.002585019298813517	5.964744923767795e-21	1.0175349235641987e-16	2.3525804273390006e-23	0.0024017036710919496	0.001780940104517253	1.3894613264640007e-25	0.0029109616049838127	0.0067703447204113705	0.004886050098587089	0.0034957702133482744	0.0031386539216121732	0.005392680457760926	0.005250658593903719	0.003536267717924634	0.00400072493063065	0.003963567909879031	0.0034962046346221467	0.004779113307735172	0.0026307234979105853	0.8186092314927665	0.006567321416342419	0.0023197475091842556	0.005614606183362955	0.0022897855091691104	0.0018672031134738137	0.006804298484653319	0.002577516552619548	0.0016541247997760898	0.001328908612185741	0.0014979879545232084	0.0055821544960247315	0.00289200891499378	0.0008035841409750964	0.007359642156897079	0.0022731350795531253	0.006159813607493897	0.0016266320435330633	0.009752313315298421	0.054632900424443236	0.00039670866180870084
Mixture21	0.0028822890264794034	0.009417997214882845	0.4226823279851311	0.006115319600175303	0.005694100373085919	0.008756374417535712	0.009916593077718295	0.009075019540319354	0.004368798752458121	0.007034917650804313	0.008467262114147634	0.01164947709116968	0.010716453220668077	0.006453670794780643	0.015512908446735092	0.009410281476219614	0.016067137052352676	0.010807456217521903	0.28628879329944973	0.050606365101101516	0.3497635735872953	0.003856166281407436	0.0060375285114680054	0.020208371801683823	0.017442634860564337	0.009491263968086788	0.012067040797576482	0.01138207125834104	0.007336911833098763	0.008039403117122458	0.42957942097259955	0.017412638525178856	0.00862452083147293	0.8976630242756358	5.188858122194061e-26	0.0026128827211761257	0.004263716045517019	5.6004476102718734e-27	0.00012801950702840819	7.294872203557859e-21	0.0028418450781659606	1.380055461582596e-23	5.046332503945046e-28	3.1128927414648655e-05	6.532000710567494e-20	1.919026805404729e-08	0.0011619169182001772	4.603965389900741e-29	0.0020094211659388655	0.0006369258849038404	0.001757367519000646	1.0316824886765977e-27	0.0006497273554530394	2.0611341756505924e-26	4.203625652806382e-21	3.1689605637480427e-25	2.954768788369419e-23	1.5878562720767764e-17	0.0018509124694643334	1.565574759500822e-08	4.6585343751228435e-27	4.164405098030845e-17	2.519767949134202e-26	0.0031790930979989362	0.0040995203939155405	0.0025052479829531546	5.15509579779058e-18	0.2863660470992362	0.0010351208804476972	0.005957468067255694	0.048987099978920215	0.002196856721590293	0.0026159659994069973	0.004091540072894486	0.006886572163238493	0.0032671234345242896	0.0010583111122144267	0.003711937891099678	0.004100670626296416	0.0042143471484486226	0.005253002448359867	0.0018583249991307568	0.008092217139441018	0.003382428237140862	0.008158100219913327	0.007443205925312974	0.0203668144034934	0.01505700552924274	0.01803637138371569	0.0008696994030102987	0.0019979707858356057	0.004644691437778601	0.011468933567485955	0.003767230888279565	0.0028924590716540477	0.004049375185199259	0.0022947695145849457	0.006042936389877102	0.07609702771765312	0.007194540425556912	0.0035018918415134596	0.6967920233900762
